date,wind_speed,temperature,precipitation,runoff,snowmelt,sam,oni,iod
2008-11-01,4.764757586875835,16.83985885694932,32.25937421479984,14.704166359586644,7.818545065607116,1.03,-0.55,-0.128
2008-12-01,3.044438983473553,19.280117518890275,24.89701522174315,5.738932783597731,0.8995342545282486,1.01,-0.73,-0.053
2009-01-01,4.2301928633353505,20.495595651291538,13.926745882848795,3.168031305576694,0.18235351614995166,2.02,-0.85,0.031
2009-02-01,4.942402007639405,19.085906069269885,24.685894335516835,2.8206258587579125,0.5570477078534226,0.94,-0.79,0.163
2009-03-01,3.807487513674527,17.058320455412996,20.11185838528269,2.548925604580447,0.20553078091785848,0.5,-0.61,0.1
2009-04-01,4.405360114095972,12.942713171197415,25.581649079416792,5.874124459336465,4.210908222637515,-0.43,-0.33,0.126
2009-05-01,5.25615131505592,8.176443161679671,76.22937904638562,22.27059522662799,18.04889648590378,-0.14,0.01,0.256
2009-06-01,4.188170262935089,5.046399400603157,38.739016668295555,12.35949143643971,10.520316675661803,0.54,0.28,0.1
2009-07-01,4.31123682870528,4.100912808989361,37.474534737136196,13.739663023228504,11.29219284230853,-0.13,0.45,-0.192
2009-08-01,5.299138662237167,6.770483610776562,74.49210524308907,23.825694473939926,32.840392409252146,-2.44,0.58,-0.104
2009-09-01,3.492363149813245,7.8370405021226395,26.469965600151763,19.190926989889793,15.287205725338508,-0.78,0.71,-0.103
2009-10-01,5.8167665697752495,10.622286583697202,46.42033367028535,25.226689515477055,26.66976130365794,1.47,1.01,-0.013
2009-11-01,6.6962455999131185,12.069123641794885,53.70744978644645,26.25003294501498,21.319627785284023,-1.2,1.36,-0.067
2009-12-01,4.347391479291493,16.40292673039037,42.28865539176279,22.91954078177976,13.416583546799542,1.09,1.56,0.16
2010-01-01,6.171641000625826,19.22347792187885,19.69165886517283,10.109518206966975,1.0940933446802683,-0.4,1.5,0.294
2010-02-01,3.7653182702173065,16.547729334482117,51.34137049009001,7.160789570625066,1.2380799276384764,-2.12,1.22,0.023
2010-03-01,2.8025016862877448,16.387935824112905,45.91063275862851,5.39709721553121,0.1080727120502073,0.04,0.84,0.458
2010-04-01,4.557732117593064,10.726386951533788,20.171035415899905,4.853987165496617,4.142116277723587,0.08,0.35,0.37
2010-05-01,3.852853638394693,7.818587556245443,31.787948794934543,7.381917618023586,7.954604583110434,1.51,-0.17,-0.03
2010-06-01,4.967661849351534,5.18456361239453,73.00478831683391,18.231714167339177,27.172780471553807,3.14,-0.66,-0.14
2010-07-01,4.18602224541568,3.0348516900605085,54.46278212778705,12.877823725750904,10.756350571059203,3.37,-1.05,-0.001
2010-08-01,4.641143781750705,4.638041977279522,40.50271149922946,10.670977356128864,13.573695478086725,1.24,-1.35,-0.062
2010-09-01,3.371465580945903,8.216336970313865,31.953019050508512,12.364380504326663,18.629539348991482,-0.33,-1.56,-0.268
2010-10-01,4.122892858326825,12.15324057194117,36.40855996680855,26.612585806972778,31.170803118705027,3.19,-1.64,-0.437
2010-11-01,3.574844796200608,14.549662674836847,32.343415084619984,21.17406273310103,11.596203366381696,3.88,-1.64,-0.495
2010-12-01,5.96571257102961,17.213587130929298,32.205380871997384,12.115205486711274,8.072697992525395,0.25,-1.54,-0.212
2011-01-01,4.214391723193148,19.30829842265294,56.19998158924272,8.18607709491774,0.10859497831428931,0.48,-1.31,0.192
2011-02-01,2.8080480034490476,18.849770337580207,27.980785334945686,4.1291348570886,0.15834159004246945,0.87,-1.04,0.242
2011-03-01,4.947777910442612,15.401502225885697,34.374423017322684,5.016676657426729,1.3472712736428771,-0.79,-0.8,0.367
2011-04-01,4.914142205049408,11.553487601433284,43.21751148483289,8.648556981060828,8.953475086164058,1.62,-0.62,0.154
2011-05-01,4.577781786731335,8.198484413414874,22.951329812187044,9.003397341830599,6.490503359027455,1.37,-0.46,-0.089
2011-06-01,4.451943799056828,5.061708595578701,41.77253160235007,15.685773365127863,12.250531809109008,0.72,-0.37,0.055
2011-07-01,4.485733209871688,4.210451163161542,42.84430173680001,12.22502086929925,15.068487735504167,-1.52,-0.43,0.223
